user_id,group,entry_date,converted,session_duration_sec,clicked_prompt,plan_type,device
C00176,control,2024-11-27,0,215.57331621597635,0,premium,desktop
C00422,control,2024-11-29,0,512.2420539165352,0,standard,desktop
T01368,treatment,2024-11-30,0,512.6483717742254,0,free,mobile
T01241,treatment,2024-11-30,0,348.80367584684814,0,standard,desktop
T00019,treatment,2024-11-26,0,93.00321276657726,0,premium,desktop
C00572,control,2024-11-30,0,237.3518817148837,0,standard,desktop
T01537,treatment,2024-12-02,0,226.09116913294838,0,free,desktop
C00288,control,2024-11-30,0,194.52174148149908,0,free,mobile
T00658,treatment,2024-11-26,0,237.31364566641602,0,free,desktop
T00921,treatment,2024-12-04,0,390.4850110558923,0,standard,mobile
T00632,treatment,2024-12-05,1,365.4356747829735,0,free,mobile
C01590,control,2024-12-05,0,342.75149947071407,0,standard,mobile
T01942,treatment,2024-12-02,0,351.2103150663355,0,free,desktop
T00099,treatment,2024-11-28,1,251.51390092535968,0,free,desktop
C01391,control,2024-12-02,0,184.05322843245742,0,standard,desktop
T00854,treatment,2024-11-30,0,259.5003866832274,1,free,desktop
C01739,control,2024-12-04,0,466.11621643001956,0,free,desktop
C01729,control,2024-11-29,0,475.8692493955257,0,free,mobile
C01918,control,2024-11-28,0,154.75681266600998,0,standard,desktop
T01100,treatment,2024-12-04,0,323.0934172684392,1,standard,mobile
C00370,control,2024-11-30,0,355.4807128345552,0,free,tablet
T01292,treatment,2024-11-27,0,443.14249521512943,0,free,desktop
T01712,treatment,2024-12-02,1,419.42514548485195,0,standard,desktop
T00634,treatment,2024-12-05,0,461.56336897758086,0,free,tablet
T01411,treatment,2024-12-03,1,393.12335546725785,0,free,desktop
T00069,treatment,2024-12-01,0,520.7650098599556,0,free,mobile
C00141,control,2024-12-06,0,248.86555907881845,0,standard,desktop
T01355,treatment,2024-12-03,0,555.9648400949363,1,free,mobile
C00491,control,2024-11-26,1,287.0679306641395,0,free,mobile
C00198,control,2024-12-07,0,373.74027256859205,0,free,desktop
C01788,control,2024-11-25,0,403.6482280684612,0,premium,desktop
T00526,treatment,2024-11-26,1,,0,free,desktop
T01924,treatment,2024-11-25,0,203.678701132634,0,standard,desktop
C01456,control,2024-12-06,0,535.1045221540891,0,standard,desktop
C00195,control,2024-12-06,0,455.02188338048745,0,free,desktop
C00874,control,2024-12-03,0,253.56477025637213,1,free,desktop
T00439,treatment,2024-12-01,0,526.6025803913727,0,free,desktop
T01823,treatment,2024-11-30,0,413.3497956440325,0,free,desktop
C00840,control,2024-12-08,0,4027.1192460688967,0,premium,mobile
C00581,control,2024-12-08,0,465.8784259019644,0,standard,mobile
T01948,treatment,2024-11-28,0,377.57170527248894,0,free,tablet
C00905,control,2024-12-05,0,247.21171522997264,0,free,desktop
C00631,control,2024-11-25,0,296.21212849984187,0,standard,desktop
T00576,treatment,2024-12-06,0,485.60385995895626,0,standard,mobile
C00162,control,2024-12-08,0,457.3884932220624,0,free,desktop
T00073,treatment,2024-11-28,0,334.43307296896177,0,premium,desktop
T00080,treatment,2024-12-03,0,371.98153867468477,0,free,mobile
C01760,control,2024-11-25,0,336.85102123687443,0,premium,desktop
T00661,treatment,2024-12-08,0,338.5572876395509,0,premium,tablet
C00925,control,2024-11-29,0,335.914173190354,0,premium,desktop
C01832,control,2024-11-25,0,147.08595691039625,0,premium,desktop
C00547,control,2024-12-06,0,286.15242201254546,0,premium,desktop
T00293,treatment,2024-12-01,0,348.3810172836527,0,free,mobile
C01188,control,2024-12-08,0,409.9994279486966,0,free,desktop
C01999,control,2024-11-30,0,515.7911464639387,0,standard,desktop
T00097,treatment,2024-11-28,0,410.28769444419896,0,free,desktop
C00611,control,2024-12-02,0,259.2832653651634,0,free,desktop
T00194,treatment,2024-12-08,0,401.0912306974936,0,standard,mobile
T01661,treatment,2024-12-06,1,384.15435344764,0,premium,desktop
C01507,control,2024-11-26,1,416.12547294574443,0,premium,desktop
C01869,control,2024-12-06,0,136.0044475704373,0,free,desktop
C00742,control,2024-12-01,0,308.4974036661408,0,standard,desktop
C00637,control,2024-12-07,0,249.79339734799095,0,standard,desktop
T01535,treatment,2024-11-28,0,354.600268983034,0,free,desktop
T00015,treatment,2024-12-02,0,352.01435669023886,0,standard,mobile
T01761,treatment,2024-12-02,1,342.59283289443675,0,free,mobile
C01097,control,2024-11-27,0,227.01312497408918,0,free,tablet
C01483,control,2024-11-30,0,356.8060278005047,0,standard,desktop
C00048,control,2024-11-28,0,374.0625296558861,0,standard,desktop
C01351,control,2024-12-02,1,84.21129810657098,0,free,mobile
C00921,control,2024-11-30,0,351.7412717148497,0,standard,desktop
T01562,treatment,2024-11-27,0,,0,free,mobile
C00756,control,2024-12-08,1,4733.646344631443,0,standard,mobile
T00124,treatment,2024-12-03,0,486.81484053363886,0,free,desktop
T00366,treatment,2024-11-28,0,462.5024444229471,0,free,mobile
C01467,control,2024-11-25,0,361.2290333756369,1,standard,mobile
T01642,treatment,2024-11-27,0,292.0493948423083,0,standard,desktop
C01694,control,2024-11-29,0,325.0746606864067,0,free,tablet
C01322,control,2024-11-25,0,420.2760124966948,0,standard,desktop
C01176,control,2024-11-29,0,279.20081136739,0,standard,mobile
C01947,control,2024-11-28,0,348.3290264193329,1,free,desktop
C01213,control,2024-12-04,0,223.91490321974584,0,standard,desktop
T01933,treatment,2024-11-26,0,,1,premium,mobile
T00533,treatment,2024-11-26,0,496.0905426648169,0,free,mobile
T00287,treatment,2024-12-08,0,,0,standard,mobile
T00781,treatment,2024-12-04,0,335.0671716637326,0,free,desktop
T00677,treatment,2024-11-30,0,421.5032755670613,0,premium,mobile
C01070,control,2024-12-02,0,324.4432859298804,0,free,desktop
T01729,treatment,2024-11-26,0,279.80533513900474,0,standard,desktop
T00830,treatment,2024-11-29,0,328.38501050066554,0,free,desktop
T00441,treatment,2024-12-03,0,315.54069824348437,0,standard,desktop
T01603,treatment,2024-12-02,0,328.651937498439,0,standard,desktop
C01714,control,2024-11-28,1,437.1553968741817,0,free,desktop
T01021,treatment,2024-11-25,0,336.6065401012412,0,free,mobile
T00196,treatment,2024-12-03,1,329.44679832959343,0,premium,mobile
C01149,control,2024-12-05,0,397.05339228001117,0,free,mobile
T01086,treatment,2024-11-28,0,188.3369454257698,0,standard,tablet
T00228,treatment,2024-11-25,0,315.18846220094446,0,premium,mobile
T00963,treatment,2024-12-07,0,335.750928466116,0,free,desktop
T00609,treatment,2024-12-08,0,369.13502548397764,1,free,mobile
C01551,control,2024-12-03,1,304.09470084005864,0,free,desktop
T00554,treatment,2024-11-27,0,429.88739731300143,0,free,desktop
C01288,control,2024-12-03,0,297.17835270411734,0,free,mobile
T01861,treatment,2024-11-26,1,395.994704955158,0,free,mobile
T00807,treatment,2024-12-02,0,468.8608773572015,0,free,mobile
C01641,control,2024-12-01,0,,0,standard,desktop
C00867,control,2024-12-06,0,336.9718192159583,0,premium,tablet
C00926,control,2024-11-30,0,450.5320275026468,0,free,desktop
T01210,treatment,2024-12-02,0,419.4891758761679,0,free,desktop
C00997,control,2024-12-08,0,407.7985692690691,0,standard,desktop
T01020,treatment,2024-12-01,0,450.50474636472615,0,standard,desktop
C01829,control,2024-12-06,0,296.95026515898513,0,standard,mobile
C01132,control,2024-12-07,1,282.2362993035631,0,free,tablet
C01340,control,2024-11-26,0,323.2039122174021,0,premium,desktop
T01674,treatment,2024-11-25,0,294.5682159546141,0,standard,desktop
C00210,control,2024-12-05,1,418.7425300390031,0,standard,mobile
T01979,treatment,2024-12-04,1,161.01025714190328,1,free,desktop
C00059,control,2024-12-03,0,396.2777770626627,0,standard,desktop
T01670,treatment,2024-11-28,0,274.7275543578906,0,free,mobile
T00619,treatment,2024-12-08,0,217.41242184953347,0,standard,mobile
T01897,treatment,2024-11-28,0,285.6846278536913,1,free,mobile
T01946,treatment,2024-11-28,0,568.6782532080317,0,standard,desktop
C00765,control,2024-11-29,0,358.4788516265327,0,free,mobile
T00102,treatment,2024-11-29,1,171.7264008671263,0,standard,desktop
T01229,treatment,2024-11-29,0,328.24666029309157,1,free,desktop
C01078,control,2024-12-02,0,143.30618812647242,1,premium,desktop
T00659,treatment,2024-11-27,0,126.28898618453795,0,standard,desktop
T01742,treatment,2024-12-05,0,277.809298295708,0,standard,desktop
T00044,treatment,2024-12-03,0,447.6707220407227,0,standard,mobile
T00066,treatment,2024-11-28,0,275.44496421999327,1,free,desktop
C00582,control,2024-11-28,0,371.1792527249883,0,free,mobile
T00123,treatment,2024-12-07,0,480.4676398991136,0,standard,desktop
T01528,treatment,2024-11-29,0,466.1287502859945,1,free,tablet
T01616,treatment,2024-12-01,0,309.116839576513,0,free,mobile
C00940,control,2024-12-08,0,440.5464160390035,0,free,mobile
C01080,control,2024-11-27,1,231.80469136688913,0,standard,mobile
C00187,control,2024-12-05,0,257.71999525369,1,standard,desktop
T01105,treatment,2024-11-25,0,410.076329172202,0,premium,desktop
T00310,treatment,2024-11-30,0,377.1000846524862,1,free,mobile
T00676,treatment,2024-12-04,0,262.15600910343795,0,free,desktop
T01094,treatment,2024-11-25,0,292.192971534299,0,premium,mobile
T01819,treatment,2024-12-01,0,348.22589653722446,0,free,desktop
C01600,control,2024-11-30,0,332.8318285868704,0,standard,mobile
T01856,treatment,2024-12-03,0,279.7577261611053,0,premium,desktop
C00226,control,2024-11-27,1,191.00686610643234,0,premium,desktop
C01612,control,2024-11-25,0,283.6363576930595,0,standard,mobile
C00535,control,2024-12-02,0,298.80863162932957,1,free,mobile
T01848,treatment,2024-11-26,0,385.79466379198584,0,free,tablet
T01215,treatment,2024-11-28,0,360.33738758338006,0,premium,mobile
T01126,treatment,2024-12-04,0,570.291402456254,0,free,desktop
C00697,control,2024-11-25,0,407.0279062986822,0,premium,desktop
T01613,treatment,2024-12-04,0,352.1996269719224,0,premium,desktop
T00374,treatment,2024-11-25,0,336.1799129894994,0,free,desktop
C01777,control,2024-12-03,0,311.33053252849527,0,free,mobile
T01624,treatment,2024-11-27,1,394.27738773920584,0,free,desktop
T00804,treatment,2024-11-29,0,373.5626369929825,0,free,mobile
C01037,control,2024-12-05,0,457.2263114499176,0,standard,mobile
C00208,control,2024-12-08,0,152.33256350623992,0,free,mobile
C01846,control,2024-11-27,0,215.66730669959804,0,standard,mobile
C00565,control,2024-12-07,0,297.2791938934414,0,free,desktop
C00313,control,2024-11-26,0,259.5300562983178,0,free,tablet
C00601,control,2024-11-28,0,153.31850013270432,0,free,mobile
C00233,control,2024-11-29,0,283.6455484325725,0,free,mobile
C01260,control,2024-12-06,0,232.2402885616688,0,free,desktop
C00931,control,2024-11-29,1,30.0,1,standard,tablet
T01220,treatment,2024-12-06,0,355.86934189962255,0,free,tablet
C01723,control,2024-12-07,0,259.9542280007294,0,standard,desktop
C00111,control,2024-12-03,0,425.33489633515967,0,free,desktop
T00704,treatment,2024-12-01,0,393.417837284384,0,standard,mobile
C01089,control,2024-12-08,0,330.73006308199325,0,standard,desktop
T00742,treatment,2024-11-27,0,488.09060353296246,0,standard,desktop
T00028,treatment,2024-11-30,0,288.3365191322582,0,standard,desktop
T01944,treatment,2024-11-30,0,250.0481320160534,0,free,desktop
C01743,control,2024-11-27,1,436.9032407425746,0,free,mobile
C00472,control,2024-12-03,0,256.8987027714437,0,free,mobile
T00096,treatment,2024-11-27,0,338.69582006448314,0,standard,tablet
T01732,treatment,2024-12-08,0,250.3607197493855,0,premium,desktop
C01786,control,2024-12-04,0,396.26638553025595,1,standard,desktop
T01276,treatment,2024-12-08,0,238.2732903685017,0,premium,desktop
C01373,control,2024-12-08,0,412.8449535998895,1,free,tablet
T01703,treatment,2024-12-07,0,288.52849501718686,0,free,desktop
C00361,control,2024-12-08,0,353.99464312374727,0,free,tablet
C00135,control,2024-12-05,1,301.1447310678032,0,premium,desktop
C01134,control,2024-11-28,0,186.2301794877753,0,standard,mobile
C01151,control,2024-12-05,1,284.3784125949597,1,free,desktop
T00468,treatment,2024-12-07,0,341.1429377105696,0,free,desktop
C01053,control,2024-11-25,1,498.91119790405094,0,premium,desktop
T01316,treatment,2024-11-29,0,418.3081913725792,1,premium,mobile
C00022,control,2024-12-02,0,197.3064453958985,0,premium,desktop
C01972,control,2024-12-03,0,228.28514657702246,0,free,mobile
T00952,treatment,2024-11-28,0,301.48696785050606,0,free,mobile
C01652,control,2024-11-25,0,214.30009668237682,0,premium,mobile
C00695,control,2024-12-03,0,355.1139336622364,0,standard,desktop
C00420,control,2024-12-07,0,458.84498959626785,0,free,desktop
T01949,treatment,2024-11-29,0,234.98734736961714,1,free,desktop
C00460,control,2024-12-02,0,402.98406032462634,0,standard,desktop
C01067,control,2024-12-03,0,252.1466194499087,0,free,desktop
C00087,control,2024-11-28,0,203.5520574080278,0,standard,desktop
C00282,control,2024-11-25,0,334.9575528712728,0,standard,desktop
T00998,treatment,2024-12-05,0,357.3071852383617,0,free,desktop
C01313,control,2024-11-30,0,359.8677232571462,0,standard,desktop
C01407,control,2024-11-30,0,377.68936841766725,0,free,mobile
T01794,treatment,2024-12-02,0,407.74643587135677,0,standard,mobile
T00112,treatment,2024-11-28,0,337.8135761860984,0,free,desktop
C00859,control,2024-12-06,0,248.37821471016878,0,premium,desktop
C00533,control,2024-11-27,0,240.55262872108818,0,free,desktop
T01509,treatment,2024-12-07,0,523.9996174879368,0,free,mobile
T01783,treatment,2024-12-04,0,357.6420278161371,0,free,desktop
C01419,control,2024-11-29,0,290.4969813855347,1,free,mobile
T01395,treatment,2024-12-01,0,448.51231233116545,0,free,desktop
T01168,treatment,2024-11-27,0,253.65750862808247,0,standard,mobile
T00800,treatment,2024-11-27,0,482.3594362916651,0,free,desktop
T01371,treatment,2024-11-26,0,465.4667557723145,0,standard,desktop
T01938,treatment,2024-12-08,0,407.95050815458876,0,standard,tablet
T00898,treatment,2024-12-02,1,392.9992527552913,0,free,desktop
C01644,control,2024-11-30,0,457.4660133436067,0,standard,mobile
C01412,control,2024-12-03,0,574.4078412361384,0,standard,desktop
T01908,treatment,2024-11-29,0,495.48375957380887,0,free,desktop
T00297,treatment,2024-11-26,1,3939.9147984926044,0,standard,desktop
C00942,control,2024-11-27,0,,0,standard,tablet
T00251,treatment,2024-12-08,0,300.23674201737634,0,free,desktop
T01904,treatment,2024-11-25,0,352.1282635820679,0,standard,desktop
C01651,control,2024-11-26,0,171.36461251921347,0,free,desktop
T00215,treatment,2024-12-08,0,352.23260933667274,1,free,mobile
T00246,treatment,2024-11-28,0,245.66172936579153,0,standard,mobile
C00121,control,2024-12-01,0,374.817453533503,0,premium,desktop
C00887,control,2024-11-27,0,419.0242439368167,0,free,desktop
T00834,treatment,2024-11-26,0,276.73824693622214,0,premium,desktop
C00685,control,2024-12-01,0,240.69747800772242,0,free,desktop
T00958,treatment,2024-11-27,0,334.0436471594737,0,free,tablet
C00413,control,2024-11-28,0,449.6891323797478,0,premium,mobile
C00789,control,2024-12-04,0,350.5472987395102,1,standard,desktop
T00189,treatment,2024-11-29,0,437.51631020320184,0,free,desktop
C01569,control,2024-11-29,0,185.9012152575241,1,free,desktop
C01803,control,2024-12-01,0,327.28975267806857,0,free,desktop
T01849,treatment,2024-12-02,1,300.1627271368705,0,free,desktop
C01392,control,2024-12-06,0,373.7431130575226,0,standard,mobile
T00138,treatment,2024-11-25,1,217.0147352548862,1,free,mobile
C00272,control,2024-11-29,0,428.38127208405723,0,free,mobile
T00591,treatment,2024-11-29,0,409.1723265389654,0,free,desktop
C00521,control,2024-12-07,0,422.3076684028208,0,standard,desktop
C00522,control,2024-11-28,0,249.56763872012556,1,free,mobile
T01236,treatment,2024-12-03,0,198.4571357056343,0,premium,mobile
C01912,control,2024-12-05,0,298.8325085266302,0,free,desktop
C00350,control,2024-12-02,0,466.84266827762565,0,free,mobile
C01618,control,2024-12-01,0,431.0924370011445,0,standard,desktop
C01861,control,2024-12-08,0,356.8136217858758,0,free,desktop
T01106,treatment,2024-12-05,0,331.1572099907068,0,premium,desktop
C01961,control,2024-11-30,0,351.0426253778433,0,standard,desktop
C00651,control,2024-12-04,0,410.1715021106289,0,free,desktop
T00411,treatment,2024-11-27,1,410.34323993064004,0,free,mobile
T01442,treatment,2024-11-28,0,459.37610589679934,0,standard,tablet
T01700,treatment,2024-11-26,1,327.97376983569717,0,standard,desktop
C01446,control,2024-11-30,0,341.8159345570376,0,free,desktop
C01953,control,2024-11-27,0,323.77071694652585,0,free,desktop
T01734,treatment,2024-12-02,0,340.357686850598,0,free,desktop
T00328,treatment,2024-12-07,1,338.4459810668692,0,free,tablet
C00168,control,2024-12-08,0,114.27924935726486,0,free,desktop
T01706,treatment,2024-12-07,0,342.76527172860176,0,free,desktop
C00962,control,2024-12-06,0,314.5758219705749,1,standard,desktop
C00945,control,2024-11-28,0,441.7322921533695,0,premium,desktop
C00462,control,2024-12-03,0,335.29299998200497,0,free,desktop
T01427,treatment,2024-11-27,0,402.3407136370105,0,free,mobile
C00328,control,2024-12-03,0,206.5974561722213,0,standard,desktop
C01657,control,2024-12-06,0,184.76078899279287,0,free,mobile
T00258,treatment,2024-12-02,1,564.5887020286951,1,free,desktop
T00691,treatment,2024-12-02,0,358.38846600021265,0,standard,mobile
T00303,treatment,2024-11-25,0,214.49852794492205,0,free,desktop
C00367,control,2024-12-08,1,442.5989647927031,0,standard,mobile
T01451,treatment,2024-12-05,0,388.45638711732977,0,standard,mobile
T01014,treatment,2024-12-03,0,406.8795647633245,0,free,desktop
T00833,treatment,2024-12-06,0,253.38454984783647,0,standard,desktop
T01125,treatment,2024-11-29,0,314.1979382867887,0,standard,tablet
C00772,control,2024-11-25,0,257.5707660750864,0,standard,desktop
C01284,control,2024-11-28,0,381.4904112118464,0,premium,tablet
T00536,treatment,2024-11-29,0,478.31129324612357,0,free,desktop
T01578,treatment,2024-12-02,0,581.2775022242021,0,standard,mobile
T01138,treatment,2024-12-01,0,326.06781566007794,0,premium,desktop
C00498,control,2024-12-07,0,243.46748714950536,0,premium,mobile
C01234,control,2024-12-02,0,71.17194094289522,0,standard,desktop
C01512,control,2024-11-26,0,305.4186369629481,0,free,desktop
C00435,control,2024-11-25,0,125.54120476133403,0,premium,desktop
C01251,control,2024-12-06,0,313.67944542302047,0,standard,mobile
C00365,control,2024-12-07,0,505.8597340529028,0,standard,desktop
C01366,control,2024-11-28,0,326.8745335441257,1,standard,desktop
C00276,control,2024-12-01,0,382.17678655676434,0,premium,desktop
T00639,treatment,2024-12-01,0,438.7559567389137,0,premium,mobile
T01767,treatment,2024-11-27,0,450.05616456454015,0,free,desktop
T01439,treatment,2024-11-30,1,418.66938447959984,0,standard,mobile
C00407,control,2024-12-06,0,343.7406623661841,0,standard,desktop
C01468,control,2024-11-25,0,318.80476863232826,0,free,desktop
T01363,treatment,2024-11-26,0,293.46725566861255,0,free,desktop
T01677,treatment,2024-11-29,0,377.62057817630495,0,free,mobile
C00844,control,2024-11-30,0,289.2276174280417,0,free,desktop
C01910,control,2024-12-08,1,387.99400221039696,0,free,desktop
T01311,treatment,2024-12-07,0,265.9351088127446,0,standard,desktop
C00086,control,2024-12-04,0,237.66131741029693,0,premium,desktop
C01543,control,2024-12-01,0,307.6208738218344,0,standard,mobile
T00045,treatment,2024-12-01,0,371.37079265327895,0,premium,desktop
T00071,treatment,2024-11-26,0,357.1321280961183,0,standard,desktop
T00364,treatment,2024-12-03,0,333.81291550093505,0,standard,desktop
C01849,control,2024-12-08,0,348.3721725846516,0,free,desktop
C00855,control,2024-12-06,1,575.0128455302146,0,standard,mobile
T01956,treatment,2024-11-27,0,291.778555818155,0,premium,desktop
C00078,control,2024-11-28,0,349.78610689193397,0,premium,tablet
C00944,control,2024-12-07,1,370.20919901751796,0,free,mobile
C00199,control,2024-12-08,0,314.2305160133781,0,standard,mobile
T00063,treatment,2024-11-26,0,565.1192612202316,0,standard,desktop
C01616,control,2024-12-05,0,165.99364967966292,1,standard,desktop
C00801,control,2024-11-28,0,494.6830002578055,0,free,mobile
T00405,treatment,2024-12-07,0,209.71604373603583,0,standard,desktop
T00390,treatment,2024-11-29,0,343.89511198480415,0,free,mobile
C01983,control,2024-12-04,0,350.3747218750187,0,standard,mobile
T00912,treatment,2024-12-01,0,376.32857626086104,0,standard,desktop
C00231,control,2024-12-03,0,251.3040150893,0,standard,desktop
C01406,control,2024-12-03,1,355.05807148777427,1,standard,desktop
T00004,treatment,2024-12-03,0,225.7358560322014,0,free,desktop
T01346,treatment,2024-11-30,1,285.783768510104,0,free,desktop
T00650,treatment,2024-12-05,1,450.1850514808113,0,standard,desktop
T00247,treatment,2024-11-30,0,368.3636082029059,1,free,desktop
T00426,treatment,2024-12-08,0,404.55629508872534,0,standard,desktop
T00928,treatment,2024-11-28,0,346.80124245014497,0,free,mobile
C01627,control,2024-12-07,0,203.30937246731543,0,standard,desktop
T01817,treatment,2024-11-30,0,416.93218117655204,0,standard,mobile
C01143,control,2024-12-03,0,187.5896301853478,0,standard,desktop
T01559,treatment,2024-11-29,0,226.94369769793877,0,standard,desktop
C00191,control,2024-12-01,0,203.2831410081382,0,free,desktop
C00104,control,2024-12-02,0,391.9779729292977,0,free,desktop
T00951,treatment,2024-11-27,0,366.8062067222087,1,premium,desktop
T01669,treatment,2024-12-04,0,290.9816197872935,0,standard,mobile
T00668,treatment,2024-12-05,0,317.5839616480738,0,premium,desktop
C01859,control,2024-11-28,0,372.1407904518387,0,standard,desktop
T00474,treatment,2024-12-05,0,378.0624314232738,0,free,desktop
T00227,treatment,2024-11-28,0,322.754554898004,0,free,mobile
T01428,treatment,2024-12-04,0,485.2545610692704,0,premium,mobile
T01859,treatment,2024-12-06,0,401.2599491624053,1,standard,desktop
T01045,treatment,2024-12-04,1,423.04412001901676,0,standard,desktop
T00407,treatment,2024-12-06,0,385.9388220597459,0,free,desktop
T00005,treatment,2024-11-25,0,534.4577975401052,0,premium,desktop
T00759,treatment,2024-12-02,1,352.65412741801634,1,free,mobile
T01828,treatment,2024-11-25,0,216.36061761233418,1,standard,desktop
C01915,control,2024-11-26,0,90.76569463279111,0,free,desktop
T01901,treatment,2024-12-02,0,157.16376788614352,0,standard,desktop
T01056,treatment,2024-11-26,0,,0,free,mobile
C01813,control,2024-12-01,0,,0,standard,desktop
T01398,treatment,2024-11-28,1,560.8604357029262,0,standard,desktop
C00994,control,2024-11-25,0,,0,premium,desktop
C00464,control,2024-11-30,0,384.3289523039749,0,free,desktop
C01499,control,2024-12-08,0,217.8348361997568,0,free,desktop
T01789,treatment,2024-11-28,1,347.47388700247313,0,free,desktop
T01941,treatment,2024-11-29,0,223.04225408024945,0,standard,desktop
T00159,treatment,2024-12-03,0,344.7978418418591,0,premium,desktop
C01236,control,2024-11-28,0,328.4468609522425,0,standard,desktop
T00412,treatment,2024-11-27,0,458.29975851685396,0,free,desktop
T01522,treatment,2024-11-30,0,267.1311851532978,0,free,desktop
C00212,control,2024-12-01,0,305.1318320706396,0,standard,tablet
C01036,control,2024-11-27,0,384.28155423343173,0,premium,desktop
T01868,treatment,2024-12-02,0,265.26585670814006,0,free,desktop
C00900,control,2024-11-25,0,470.2614019715418,0,free,desktop
C01837,control,2024-12-07,0,164.58106063322145,0,free,desktop
T00815,treatment,2024-11-26,0,440.13531102209197,1,free,tablet
C00741,control,2024-11-27,0,519.8545321925494,0,premium,tablet
T01705,treatment,2024-11-25,0,350.95270036341014,0,standard,desktop
T01089,treatment,2024-12-03,0,270.7739418447874,0,free,desktop
T00667,treatment,2024-12-08,0,226.71434119726916,0,free,desktop
C01206,control,2024-11-27,0,247.2983941153825,0,standard,mobile
C00509,control,2024-12-06,0,196.28727514344934,0,premium,desktop
C00597,control,2024-11-30,0,505.74685293623895,0,free,desktop
T00996,treatment,2024-12-03,0,312.00295091979604,0,standard,tablet
C00981,control,2024-12-06,0,182.38396876095706,0,premium,desktop
T00794,treatment,2024-12-08,0,258.0898877537492,0,premium,desktop
T01516,treatment,2024-11-28,0,6960.777618161908,0,standard,desktop
C00518,control,2024-12-01,0,233.323192011323,0,free,desktop
C01506,control,2024-11-27,0,418.14212353685895,0,standard,desktop
C00767,control,2024-11-29,0,444.5598074706968,1,standard,desktop
T00636,treatment,2024-12-06,0,269.5208126231474,0,free,desktop
T00743,treatment,2024-11-26,0,280.186142068059,0,premium,desktop
C00421,control,2024-12-08,0,237.14540047663698,0,free,desktop
C00123,control,2024-12-02,0,397.9721338782241,0,premium,desktop
T00741,treatment,2024-12-01,0,177.01966625128722,0,free,mobile
T01754,treatment,2024-12-08,0,288.85437761814654,0,standard,desktop
C01808,control,2024-12-01,0,312.44490956772114,0,free,desktop
C00819,control,2024-11-29,0,219.0235801669537,0,free,desktop
C01403,control,2024-11-25,0,172.38575235897287,0,standard,desktop
C01382,control,2024-12-05,0,332.4330413951194,0,standard,mobile
C00100,control,2024-12-01,0,285.90959039327265,0,free,mobile
T01513,treatment,2024-11-29,0,244.02286920455262,0,free,tablet
C01283,control,2024-12-08,0,272.53084412994184,0,standard,desktop
T01689,treatment,2024-12-08,0,277.760752169964,0,free,desktop
T01036,treatment,2024-12-08,0,390.9608524072927,1,premium,desktop
T01490,treatment,2024-12-05,0,205.9860245784939,0,free,desktop
C01103,control,2024-12-06,0,238.12093174548073,0,standard,mobile
T00920,treatment,2024-12-03,0,200.40575381777947,0,standard,desktop
T01169,treatment,2024-12-06,0,291.06274902386474,1,free,desktop
T01186,treatment,2024-12-02,1,239.79171808087503,0,standard,tablet
T00860,treatment,2024-12-01,0,412.6841745256947,0,free,desktop
C01352,control,2024-11-28,0,388.33838768262933,0,standard,desktop
C01564,control,2024-12-05,0,198.1012241976057,0,standard,desktop
T01306,treatment,2024-12-05,0,448.1824689739112,0,free,mobile
T01076,treatment,2024-12-01,0,372.6027247826854,0,premium,tablet
C00982,control,2024-11-26,0,417.8728202226761,0,free,mobile
C00456,control,2024-12-04,0,434.80279826172455,0,free,mobile
T01611,treatment,2024-12-04,0,346.9498870533207,0,free,desktop
T00949,treatment,2024-12-03,0,395.4685141205016,0,premium,desktop
T00820,treatment,2024-12-05,0,344.0499208607232,0,standard,desktop
C00381,control,2024-12-02,0,411.385878857761,0,standard,mobile
T01723,treatment,2024-12-06,0,360.09132001043156,0,free,mobile
C01882,control,2024-12-08,1,396.7558721701469,0,free,desktop
T01339,treatment,2024-12-03,0,313.5123603231206,0,standard,desktop
C01010,control,2024-12-06,0,228.5920279018349,0,premium,desktop
C01592,control,2024-11-26,0,427.45937143718686,0,free,desktop
T01989,treatment,2024-11-30,0,448.41132264471594,0,standard,desktop
C00662,control,2024-11-26,0,276.298369702502,0,free,desktop
T00628,treatment,2024-12-02,1,313.98286466926595,0,free,desktop
T01651,treatment,2024-12-07,0,267.91482385925195,0,standard,mobile
T01619,treatment,2024-12-02,0,368.10472555161664,1,standard,desktop
C01789,control,2024-12-01,0,367.12840714779367,1,free,desktop
T00987,treatment,2024-12-08,0,490.3304928822595,0,free,mobile
T01121,treatment,2024-11-28,1,432.7802161399884,0,standard,desktop
T01027,treatment,2024-11-25,0,444.78069779601515,0,premium,mobile
T01575,treatment,2024-12-05,0,163.64924044436185,0,free,desktop
C00845,control,2024-11-27,0,446.34969956693243,0,free,desktop
C00542,control,2024-12-04,0,384.37577040591805,0,premium,mobile
C00091,control,2024-12-04,1,341.13124301214316,0,standard,mobile
T01546,treatment,2024-12-04,1,294.91807999350215,0,premium,desktop
T01122,treatment,2024-12-03,0,385.40484463736976,0,standard,desktop
C01196,control,2024-12-02,0,314.1524328961565,0,free,desktop
C01102,control,2024-12-05,0,222.0845068650555,0,free,desktop
T00670,treatment,2024-11-25,0,389.0310612195032,0,standard,desktop
C01791,control,2024-11-29,0,288.8290433489885,0,free,desktop
T00249,treatment,2024-12-01,0,420.69371492654574,0,free,desktop
